#! FIELDS cv file.free der_cv
#! SET min_cv -3
#! SET max_cv 3
#! SET nbins_cv  602
#! SET periodic_cv false
   -1.672212978  -14.039500387  -23.216398958
   -1.662229617  -14.267333373  -22.322110266
   -1.652246256  -14.487953905  -21.419302306
   -1.642262895  -14.698149858  -20.470032186
   -1.632279534  -14.897736156  -19.524997560
   -1.622296173  -15.088989294  -18.836519070
   -1.612312812  -15.274642547  -18.180411001
   -1.602329451  -15.454442153  -17.712739773
   -1.592346090  -15.630843948  -17.465524436
   -1.582362729  -15.805471312  -17.419141089
   -1.572379368  -15.980931785  -17.578179920
   -1.562396007  -16.158111249  -18.026308230
   -1.552412646  -16.340254294  -18.513125683
   -1.542429285  -16.526481204  -19.017303106
   -1.532445923  -16.721111782  -19.574231253
   -1.522462562  -16.918424906  -20.077456541
   -1.512479201  -17.120940747  -20.496618499
   -1.502495840  -17.325916264  -20.773341270
   -1.492512479  -17.535082894  -20.850617762
   -1.482529118  -17.745364986  -20.799335856
   -1.472545757  -17.951159329  -20.547065054
   -1.462562396  -18.154469518  -20.080264653
   -1.452579035  -18.351938875  -19.458181290
   -1.442595674  -18.544029098  -18.778699070
   -1.432612313  -18.728902298  -18.046372167
   -1.422628952  -18.903894115  -17.315419491
   -1.412645591  -19.072762013  -16.635390354
   -1.402662230  -19.237846986  -16.038205149
   -1.392678869  -19.395811924  -15.647961045
   -1.382695507  -19.548934282  -15.269276419
   -1.372712146  -19.700393191  -15.005987775
   -1.362728785  -19.851644516  -14.937853592
   -1.352745424  -20.001049460  -14.929857949
   -1.342762063  -20.151297034  -15.008953270
   -1.332778702  -20.304889053  -15.199619588
   -1.322795341  -20.456870636  -15.384902186
   -1.312811980  -20.611064375  -15.448961548
   -1.302828619  -20.765381544  -15.414178251
   -1.292845258  -20.918196103  -15.297432022
   -1.282861897  -21.069468852  -15.023322290
   -1.272878536  -21.217207908  -14.430554458
   -1.262895175  -21.357453516  -13.744918249
   -1.252911814  -21.490981760  -12.845020570
   -1.242928453  -21.613800097  -11.962296513
   -1.232945092  -21.726118929  -10.927348399
   -1.222961730  -21.832069103   -9.907012825
   -1.212978369  -21.927536145   -8.963661059
   -1.202995008  -22.013327158   -8.216369790
   -1.193011647  -22.093381366   -7.650191795
   -1.183028286  -22.168687964   -7.414719104
   -1.173044925  -22.241858636   -7.463458191
   -1.163061564  -22.319153028   -7.889312524
   -1.153078203  -22.401780149   -8.771662648
   -1.143094842  -22.494941200  -10.006211961
   -1.133111481  -22.603094389  -11.678007275
   -1.123128120  -22.729372214  -13.552342805
   -1.113144759  -22.876111285  -15.702552002
   -1.103161398  -23.042633812  -18.109980681
   -1.093178037  -23.235026352  -20.645027630
   -1.083194676  -23.454294421  -23.080365207
   -1.073211314  -23.696424842  -25.318655670
   -1.063227953  -23.960561124  -27.482351648
   -1.053244592  -24.244272009  -29.230911694
   -1.043261231  -24.543165861  -30.720821105
   -1.033277870  -24.855098293  -31.611620532
   -1.023294509  -25.174691718  -32.029796212
   -1.013311148  -25.493482290  -31.876646714
   -1.003327787  -25.808937454  -31.237198433
   -0.993344426  -26.115309803  -29.990526096
   -0.983361065  -26.405222894  -28.392747267
   -0.973377704  -26.678384972  -26.300875046
   -0.963394343  -26.931844021  -23.953699938
   -0.953410982  -27.157973653  -21.320596760
   -0.943427621  -27.356573000  -18.632845820
   -0.933444260  -27.528774434  -15.913010852
   -0.923460899  -27.674543268  -13.452305071
   -0.913477537  -27.795766630  -11.053193825
   -0.903494176  -27.897057120   -8.934864278
   -0.893510815  -27.974365385   -7.224941570
   -0.883527454  -28.038744258   -5.803811572
   -0.873544093  -28.091946616   -4.809248834
   -0.863560732  -28.136339975   -4.214737882
   -0.853577371  -28.178403426   -3.984917410
   -0.843594010  -28.216263484   -3.998245241
   -0.833610649  -28.255526015   -4.272278916
   -0.823627288  -28.298263511   -4.582294330
   -0.813643927  -28.346249068   -4.891758865
   -0.803660566  -28.394652381   -5.214019244
   -0.793677205  -28.446447008   -5.243474268
   -0.783693844  -28.498048376   -5.064227187
   -0.773710483  -28.545213898   -4.481466716
   -0.763727121  -28.584722002   -3.538782613
   -0.753743760  -28.610467698   -2.172890009
   -0.743760399  -28.623253682   -0.289315378
   -0.733777038  -28.614183051    2.056757632
   -0.723793677  -28.582118815    4.751073913
   -0.713810316  -28.518179605    7.783635114
   -0.703826955  -28.423502593   11.064183275
   -0.693843594  -28.296569035   14.577896662
   -0.683860233  -28.131891525   18.178518132
   -0.673876872  -27.929495440   21.746696808
   -0.663893511  -27.692615637   25.245044308
   -0.653910150  -27.422926610   28.754491696
   -0.643926789  -27.118550205   32.055724372
   -0.633943428  -26.780459347   35.082816860
   -0.623960067  -26.415095388   37.977629691
   -0.613976705  -26.021223008   40.621118150
   -0.603993344  -25.599841024   42.988758004
   -0.594009983  -25.157068597   45.261776084
   -0.584026622  -24.692631981   47.406747264
   -0.574043261  -24.207030170   49.431452675
   -0.564059900  -23.701076711   51.362673478
   -0.554076539  -23.176088371   53.249369896
   -0.544093178  -22.633987454   55.163257691
   -0.534109817  -22.072402548   57.011387478
   -0.524126456  -21.492939353   58.833285310
   -0.514143095  -20.893995816   60.539924772
   -0.504159734  -20.280856271   62.274083432
   -0.494176373  -19.648498218   63.796067139
   -0.484193012  -19.001980761   65.215037657
   -0.474209651  -18.342440590   66.490227603
   -0.464226290  -17.671749988   67.602817489
   -0.454242928  -16.990270603   68.478985407
   -0.444259567  -16.302801100   69.204819745
   -0.434276206  -15.608135242   69.657118573
   -0.424292845  -14.909232888   69.869580536
   -0.414309484  -14.210019884   69.918493042
   -0.404326123  -13.509431135   69.710326669
   -0.394342762  -12.813793294   69.422562828
   -0.384359401  -12.121455609   68.951753498
   -0.374376040  -11.435229262   68.354065638
   -0.364392679  -10.753334935   67.520322441
   -0.354409318  -10.081228140   66.594447629
   -0.344425957   -9.420816063   65.591668529
   -0.334442596   -8.768664171   64.324142497
   -0.324459235   -8.131368829   62.957696446
   -0.314475874   -7.507183218   61.351364331
   -0.304492512   -6.901135382   59.605583838
   -0.294509151   -6.313072531   57.630654195
   -0.284525790   -5.747388106   55.505592284
   -0.274542429   -5.202921938   53.112471019
   -0.264559068   -4.684689793   50.566236732
   -0.254575707   -4.192041216   47.790716412
   -0.244592346   -3.728439163   44.872552181
   -0.234608985   -3.293095212   41.762539814
   -0.224625624   -2.891569031   38.661886331
   -0.214642263   -2.520759293   35.475787685
   -0.204658902   -2.182057447   32.287596019
   -0.194675541   -1.872233384   29.031045624
   -0.184692180   -1.597031581   25.976048559
   -0.174708819   -1.350073789   22.969024868
   -0.164725458   -1.134067910   20.188907390
   -0.154742097   -0.944706616   17.567812443
   -0.144758735   -0.779276439   15.095994688
   -0.134775374   -0.637764855   12.859781371
   -0.124792013   -0.515994946   10.793666323
   -0.114808652   -0.416934190    9.083838217
   -0.104825291   -0.333245782    7.541001018
   -0.094841930   -0.264694569    6.222722593
   -0.084858569   -0.207277164    5.042870454
   -0.074875208   -0.161184570    4.057687189
   -0.064891847   -0.124803215    3.254094122
   -0.054908486   -0.094729022    2.545161848
   -0.044925125   -0.072112991    2.003339760
   -0.034941764   -0.053609855    1.532214890
   -0.024958403   -0.040116749    1.183595250
   -0.014975042   -0.028577716    0.862831314
   -0.004991681   -0.021042274    0.655013895
    0.004991681   -0.013198586    0.414083829
    0.014975042   -0.009603210    0.310522015
    0.024958403   -0.006143182    0.201825538
    0.034941764   -0.003555278    0.117700573
    0.044925125   -0.002541976    0.086692098
    0.054908486   -0.001799455    0.063165455
    0.064891847   -0.000000000   -0.000000000
    0.074875208   -0.000000000   -0.000000000
    0.084858569   -0.000000000   -0.000000000
    0.094841930   -0.000000000   -0.000000000
    0.104825291   -0.000000000   -0.000000000
    0.114808652   -0.000000000   -0.000000000
    0.124792013   -0.000000000   -0.000000000
    0.134775374   -0.000000000   -0.000000000
    0.144758735   -0.000000000   -0.000000000
    0.154742097   -0.000000000   -0.000000000
    0.164725458   -0.000000000   -0.000000000
    0.174708819   -0.000000000   -0.000000000
    0.184692180   -0.000000000   -0.000000000
    0.194675541   -0.000000000   -0.000000000
    0.204658902   -0.000000000   -0.000000000
    0.214642263   -0.001349530   -0.049060571
    0.224625624   -0.001930360   -0.068248794
    0.234608985   -0.002733792   -0.093925268
    0.244592346   -0.003833223   -0.127871734
    0.254575707   -0.005321502   -0.172206292
    0.264559068   -0.007314352   -0.229393673
    0.274542429   -0.009953802   -0.302235205
    0.284525790   -0.013411384   -0.393831473
    0.294509151   -0.017890799   -0.507510508
    0.304492512   -0.023629653   -0.646714969
    0.314475874   -0.030899856   -0.814843177
    0.324459235   -0.040006178   -1.015041397
    0.334442596   -0.051282498   -1.249948315
    0.344425957   -0.065085279   -1.521397278
    0.354409318   -0.081783909   -1.830087343
    0.364392679   -0.101747666   -2.175240114
    0.374376040   -0.125329279   -2.554265293
    0.384359401   -0.152845312   -2.962463039
    0.394342762   -0.184553888   -3.392795014
    0.404326123   -0.220630613   -3.835757486
    0.414309484   -0.261143873   -4.279388459
    0.424292845   -0.307142333   -4.750413504
    0.434276206   -0.356674843   -5.167028777
    0.444259567   -0.410172186   -5.541928181
    0.454242928   -0.467134577   -5.858424422
    0.464226290   -0.526897318   -6.100326062
    0.474209651   -0.588640664   -6.252934956
    0.484193012   -0.651409899   -6.304082751
    0.494176373   -0.714145652   -6.245130958
    0.504159734   -0.775723667   -6.071851557
    0.514143095   -0.835002415   -5.785104378
    0.524126456   -0.890876138   -5.391234621
    0.534109817   -0.942330191   -4.902129075
    0.544093178   -0.988495078   -4.334892176
    0.554076539   -1.028695296   -3.711131577
    0.564059900   -1.062489172   -3.055875105
    0.574043261   -1.089696268   -2.396173928
    0.584026622   -1.110409615   -1.759477412
    0.594009983   -1.124991033   -1.171890189
    0.603993344   -1.134048995   -0.656438859
    0.613976705   -1.138399781   -0.231482140
    0.623960067   -1.139014031    0.090606702
    0.633943428   -1.136951963    0.304372971
    0.643926789   -1.133291580    0.411744049
    0.653910150   -1.129054805    0.421973602
    0.663893511   -1.125136820    0.351057513
    0.673876872   -1.122243761    0.220655128
    0.683860233   -1.120843346    0.056589914
    0.693843594   -1.121132143   -0.112961506
    0.703826955   -1.123021908   -0.259456995
    0.713810316   -1.126146033   -0.356003464
    0.723793677   -1.129885613   -0.379246369
    0.733777038   -1.134714114   -0.358417410
    0.743760399   -1.137613338   -0.205492204
    0.753743760   -1.138478168    0.049028336
    0.763727121   -1.136310543    0.400618008
    0.773710483   -1.130195253    0.837290802
    0.783693844   -1.119371016    1.340362025
    0.793677205   -1.103291698    1.885646232
    0.803660566   -1.081673791    2.444995244
    0.813643927   -1.054527312    2.988059373
    0.823627288   -1.022168540    3.484145388
    0.833610649   -0.985214234    3.904045921
    0.843594010   -0.944558224    4.221726053
    0.853577371   -0.901332275    4.415771775
    0.863560732   -0.856853988    4.470529503
    0.873544093   -0.812565057    4.376892815
    0.883527454   -0.769963522    4.132719429
    0.893510815   -0.730533676    3.742885414
    0.903494176   -0.695677140    3.219003200
    0.913477537   -0.666648273    2.578843769
    0.923460899   -0.644496622    1.845511590
    0.933444260   -0.630018627    1.046423897
    0.943427621   -0.622452238    0.165829977
    0.953410982   -0.624915760   -0.657754413
    0.963394343   -0.635496726   -1.454714581
    0.973377704   -0.653762420   -2.191884197
    0.983361065   -0.678959265   -2.838357006
    0.993344426   -0.710041438   -3.366685027
    1.003327787   -0.745710958   -3.753970816
    1.013311148   -0.784467960   -3.982810555
    1.023294509   -0.824669461   -4.042043054
    1.033277870   -0.864594447   -3.927260756
    1.043261231   -0.902512715   -3.641043711
    1.053244592   -0.936754527   -3.192886990
    1.063227953   -0.965777950   -2.598806270
    1.073211314   -0.988230653   -1.880624632
    1.083194676   -1.003003077   -1.064964615
    1.093178037   -1.009270266   -0.181991266
    1.103161398   -1.006520158    0.736028004
    1.113144759   -0.994566931    1.656264809
    1.123128120   -0.973548827    2.546880300
    1.133111481   -0.943910857    3.378489866
    1.143094842   -0.906373681    4.125452303
    1.153078203   -0.860367336    4.712051347
    1.163061564   -0.810538859    5.248341445
    1.173044925   -0.756023444    5.650112752
    1.183028286   -0.698181249    5.914850836
    1.193011647   -0.638370184    6.045451548
    1.202995008   -0.577894423    6.049670824
    1.212978369   -0.517959625    5.939342945
    1.222961730   -0.459636817    5.729438596
    1.232945092   -0.403836160    5.437039659
    1.242928453   -0.351291058    5.080306326
    1.252911814   -0.302552316    4.677504553
    1.262895175   -0.257991480    4.246149502
    1.272878536   -0.217811969    3.802305089
    1.282861897   -0.182066320    3.360062988
    1.292845258   -0.150677701    2.931207991
    1.302828619   -0.123463859    2.525062079
    1.312811980   -0.100161820    2.148487858
    1.322795341   -0.080451855    1.806023794
    1.332778702   -0.063979585    1.500119085
    1.342762063   -0.050375372    1.231434832
    1.352745424   -0.039270516    0.999179848
    1.362728785   -0.030310035    0.801453358
    1.372712146   -0.023162092    0.635572068
    1.382695507   -0.017524297    0.498365081
    1.392678869   -0.013127285    0.386426021
    1.402662230   -0.009736004    0.296317163
    1.412645591   -0.007149210    0.224724905
    1.422628952   -0.005197648    0.168569423
    1.432612313   -0.003741340    0.125073750
    1.442595674   -0.002666361    0.091798917
    1.452579035   -0.001881405    0.066652295
    1.462562396   -0.000000000   -0.000000000
    1.472545757   -0.000000000   -0.000000000
    1.482529118   -0.000000000   -0.000000000
    1.492512479   -0.000000000   -0.000000000
    1.502495840   -0.000000000   -0.000000000
    1.512479201   -0.000000000   -0.000000000
    1.522462562   -0.000000000   -0.000000000
    1.532445923   -0.000000000   -0.000000000
    1.542429285   -0.000000000   -0.000000000
    1.552412646   -0.000000000   -0.000000000
    1.562396007   -0.000000000   -0.000000000
    1.572379368   -0.000000000   -0.000000000
    1.582362729   -0.000000000   -0.000000000
    1.592346090   -0.000000000   -0.000000000
    1.602329451   -0.000000000   -0.000000000
    1.612312812   -0.000000000   -0.000000000
    1.622296173   -0.000000000   -0.000000000
    1.632279534   -0.000000000   -0.000000000
    1.642262895   -0.000000000   -0.000000000
    1.652246256   -0.000000000   -0.000000000
    1.662229617   -0.000000000   -0.000000000
    1.672212978   -0.000000000   -0.000000000
    1.682196339   -0.000000000   -0.000000000
    1.692179700   -0.000000000   -0.000000000
    1.702163062   -0.000000000   -0.000000000
    1.712146423   -0.000000000   -0.000000000
    1.722129784   -0.000000000   -0.000000000
    1.732113145   -0.000000000   -0.000000000
    1.742096506   -0.000000000   -0.000000000
    1.752079867   -0.000000000   -0.000000000
    1.762063228   -0.000000000   -0.000000000
    1.772046589   -0.000000000   -0.000000000
    1.782029950   -0.000000000   -0.000000000
    1.792013311   -0.000000000   -0.000000000
    1.801996672   -0.000000000   -0.000000000
    1.811980033   -0.000000000   -0.000000000
    1.821963394   -0.000000000   -0.000000000
    1.831946755   -0.000000000   -0.000000000
    1.841930116   -0.000000000   -0.000000000
    1.851913478   -0.000000000   -0.000000000
    1.861896839   -0.000000000   -0.000000000
    1.871880200   -0.000000000   -0.000000000
    1.881863561   -0.000000000   -0.000000000
    1.891846922   -0.000000000   -0.000000000
    1.901830283   -0.000000000   -0.000000000
    1.911813644   -0.000000000   -0.000000000
    1.921797005   -0.000000000   -0.000000000
    1.931780366   -0.000000000   -0.000000000
    1.941763727   -0.000000000   -0.000000000
    1.951747088   -0.000000000   -0.000000000
    1.961730449   -0.000000000   -0.000000000
    1.971713810   -0.000000000   -0.000000000
    1.981697171   -0.000000000   -0.000000000
    1.991680532   -0.000000000   -0.000000000
    2.001663894   -0.000000000   -0.000000000
    2.011647255   -0.000000000   -0.000000000
    2.021630616   -0.000000000   -0.000000000
    2.031613977   -0.000000000   -0.000000000
    2.041597338   -0.000000000   -0.000000000
    2.051580699   -0.000000000   -0.000000000
    2.061564060   -0.000000000   -0.000000000
    2.071547421   -0.000000000   -0.000000000
    2.081530782   -0.000000000   -0.000000000
    2.091514143   -0.000000000   -0.000000000
    2.101497504   -0.000000000   -0.000000000
    2.111480865   -0.000000000   -0.000000000
    2.121464226   -0.000000000   -0.000000000
    2.131447587   -0.000000000   -0.000000000
    2.141430948   -0.000000000   -0.000000000
    2.151414309   -0.000000000   -0.000000000
    2.161397671   -0.000000000   -0.000000000
    2.171381032   -0.000000000   -0.000000000
    2.181364393   -0.000000000   -0.000000000
    2.191347754   -0.000000000   -0.000000000
    2.201331115   -0.000000000   -0.000000000
    2.211314476   -0.000000000   -0.000000000
    2.221297837   -0.000000000   -0.000000000
    2.231281198   -0.000000000   -0.000000000
    2.241264559   -0.000000000   -0.000000000
    2.251247920   -0.000000000   -0.000000000
    2.261231281   -0.000000000   -0.000000000
    2.271214642   -0.000000000   -0.000000000
    2.281198003   -0.000000000   -0.000000000
    2.291181364   -0.000000000   -0.000000000
    2.301164725   -0.000000000   -0.000000000
    2.311148087   -0.000000000   -0.000000000
    2.321131448   -0.000000000   -0.000000000
    2.331114809   -0.000000000   -0.000000000
    2.341098170   -0.000000000   -0.000000000
    2.351081531   -0.000000000   -0.000000000
    2.361064892   -0.000000000   -0.000000000
    2.371048253   -0.000000000   -0.000000000
    2.381031614   -0.000000000   -0.000000000
    2.391014975   -0.000000000   -0.000000000
    2.400998336   -0.000000000   -0.000000000
    2.410981697   -0.000000000   -0.000000000
    2.420965058   -0.000000000   -0.000000000
    2.430948419   -0.000000000   -0.000000000
    2.440931780   -0.000000000   -0.000000000
    2.450915141   -0.000000000   -0.000000000
    2.460898502   -0.000000000   -0.000000000
    2.470881864   -0.000000000   -0.000000000
    2.480865225   -0.000000000   -0.000000000
    2.490848586   -0.000000000   -0.000000000
    2.500831947   -0.000000000   -0.000000000
    2.510815308   -0.000000000   -0.000000000
    2.520798669   -0.000000000   -0.000000000
    2.530782030   -0.000000000   -0.000000000
    2.540765391   -0.000000000   -0.000000000
    2.550748752   -0.000000000   -0.000000000
    2.560732113   -0.000000000   -0.000000000
    2.570715474   -0.000000000   -0.000000000
    2.580698835   -0.000000000   -0.000000000
    2.590682196   -0.000000000   -0.000000000
    2.600665557   -0.000000000   -0.000000000
    2.610648918   -0.000000000   -0.000000000
    2.620632280   -0.000000000   -0.000000000
    2.630615641   -0.000000000   -0.000000000
    2.640599002   -0.000000000   -0.000000000
    2.650582363   -0.000000000   -0.000000000
    2.660565724   -0.000000000   -0.000000000
    2.670549085   -0.000000000   -0.000000000
    2.680532446   -0.000000000   -0.000000000
    2.690515807   -0.000000000   -0.000000000
    2.700499168   -0.000000000   -0.000000000
    2.710482529   -0.000000000   -0.000000000
    2.720465890   -0.000000000   -0.000000000
    2.730449251   -0.000000000   -0.000000000
    2.740432612   -0.000000000   -0.000000000
    2.750415973   -0.000000000   -0.000000000
    2.760399334   -0.000000000   -0.000000000
    2.770382696   -0.000000000   -0.000000000
    2.780366057   -0.000000000   -0.000000000
    2.790349418   -0.000000000   -0.000000000
    2.800332779   -0.000000000   -0.000000000
    2.810316140   -0.000000000   -0.000000000
    2.820299501   -0.000000000   -0.000000000
    2.830282862   -0.000000000   -0.000000000
    2.840266223   -0.000000000   -0.000000000
    2.850249584   -0.000000000   -0.000000000
    2.860232945   -0.000000000   -0.000000000
    2.870216306   -0.000000000   -0.000000000
    2.880199667   -0.000000000   -0.000000000
    2.890183028   -0.000000000   -0.000000000
    2.900166389   -0.000000000   -0.000000000
    2.910149750   -0.000000000   -0.000000000
    2.920133111   -0.000000000   -0.000000000
    2.930116473   -0.000000000   -0.000000000
    2.940099834   -0.000000000   -0.000000000
    2.950083195   -0.000000000   -0.000000000
    2.960066556   -0.000000000   -0.000000000
    2.970049917   -0.000000000   -0.000000000
    2.980033278   -0.000000000   -0.000000000
    2.990016639   -0.000000000   -0.000000000
    3.000000000   -0.000000000   -0.000000000
